image,has_span,n_gt_rows,n_gt_cols,n_gt_spans,row_mean_iou,row_recall,row_precision,row_f1,col_mean_iou,col_recall,col_precision,col_f1,span_mean_iou,span_recall,span_precision,span_f1,cell_mean_iou,cell_recall,cell_precision,cell_f1,span_cell_mean_iou,span_cell_recall,span_cell_f1,nonspan_cell_mean_iou,nonspan_cell_recall,nonspan_cell_f1,n_gt_cells,n_pred_cells
PMC4368674_table_2,False,21,4,0,0.9427832393419175,1.0,1.0,1.0,0.9859145134687424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9354928944792066,1.0,1.0,1.0,0.0,0.0,0.0,0.9354928944792066,1.0,1.0,84,84
PMC4376939_table_0,False,30,4,0,0.9344431678454082,1.0,0.967741935483871,0.9836065573770492,0.9878911674022675,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.92847517679135,1.0,0.967741935483871,0.9836065573770492,0.0,0.0,0.0,0.92847517679135,1.0,0.9836065573770492,120,124
PMC4382224_table_3,True,15,4,2,0.9367644190788269,1.0,1.0,1.0,0.9770115166902542,1.0,1.0,1.0,0.9193063974380493,1.0,1.0,1.0,0.9251454284316615,1.0,1.0,1.0,0.9193063974380493,1.0,1.0,0.9253577568314292,1.0,1.0,57,57
PMC4386824_table_4,False,26,4,0,0.9187206671788142,1.0,1.0,1.0,0.9773973077535629,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9089424719031041,1.0,1.0,1.0,0.0,0.0,0.0,0.9089424719031041,1.0,1.0,104,104
PMC4390989_table_0,False,4,5,0,0.9208580255508423,1.0,1.0,1.0,0.9407207369804382,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8914217531681061,1.0,1.0,1.0,0.0,0.0,0.0,0.8914217531681061,1.0,1.0,20,20
PMC4397815_table_0,True,11,3,3,0.943504664030942,1.0,1.0,1.0,0.973218560218811,1.0,1.0,1.0,0.9387090007464091,1.0,1.0,1.0,0.9408586899439494,1.0,1.0,1.0,0.9387090007464091,1.0,1.0,0.9410975442992316,1.0,1.0,30,30
PMC4402679_table_0,False,14,6,0,0.9467748190675463,1.0,1.0,1.0,0.9646609326203665,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.923200826559748,1.0,1.0,1.0,0.0,0.0,0.0,0.923200826559748,1.0,1.0,84,84
PMC4404307_table_4,True,8,5,2,0.9237641021609306,1.0,1.0,1.0,0.9600719451904297,1.0,1.0,1.0,0.9826575815677643,1.0,1.0,1.0,0.8961284226841397,1.0,1.0,1.0,0.9826575815677643,1.0,1.0,0.8910384721615735,1.0,1.0,36,36
PMC4405071_table_2,True,11,7,3,0.7343814074993134,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9106142095157078,1.0,1.0,1.0,0.9093741575876871,1.0,0.75,0.8571428571428571,0.6966584829820527,0.75,0.6835443037974683,0.7152317880794701,0.9093741575876871,1.0,1.0,0.6874099753905034,0.7391304347826086,0.7083333333333334,72,79
PMC4414192_table_1,True,5,9,3,0.936704671382904,1.0,1.0,1.0,0.9448435968822904,1.0,1.0,1.0,0.9579969048500061,1.0,1.0,1.0,0.9022522140771915,1.0,1.0,1.0,0.9579969048500061,1.0,1.0,0.897606823179457,1.0,1.0,39,39
PMC4416288_table_0,False,21,7,0,0.9621241717111497,1.0,1.0,1.0,0.9760639837809971,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9454172805053036,1.0,1.0,1.0,0.0,0.0,0.0,0.9454172805053036,1.0,1.0,147,147
PMC4419264_table_3,False,6,8,0,0.9197914401690165,1.0,1.0,1.0,0.9268032237887383,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8713102514545122,1.0,1.0,1.0,0.0,0.0,0.0,0.8713102514545122,1.0,1.0,48,48
PMC4422521_table_0,True,10,22,5,0.9424587905406951,1.0,1.0,1.0,0.66681008040905,0.6363636363636364,0.5185185185185185,0.5714285714285714,0.8915731906890869,1.0,1.0,1.0,0.644638046695681,0.6108374384236454,0.5,0.5498891352549888,0.8915731906890869,1.0,0.9090909090909091,0.6384023107362516,0.601010101010101,0.5421412300683371,203,248
PMC4423015_table_3,False,6,4,0,0.9612061083316803,1.0,1.0,1.0,0.9807432144880295,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9454023316502571,1.0,1.0,1.0,0.0,0.0,0.0,0.9454023316502571,1.0,1.0,24,24
PMC4423219_table_0,False,4,7,0,0.8016577064990997,1.0,1.0,1.0,0.9297863245010376,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.692535974085331,0.8928571428571429,0.9615384615384616,0.9259259259259259,0.0,0.0,0.0,0.692535974085331,0.8928571428571429,0.9259259259259259,28,26
PMC4425189_table_1,False,19,4,0,0.9616150134488156,1.0,1.0,1.0,0.9802299439907074,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9547322910082968,1.0,1.0,1.0,0.0,0.0,0.0,0.9547322910082968,1.0,1.0,76,76
PMC4429415_table_0,False,10,8,0,0.9500969827175141,1.0,1.0,1.0,0.9550286680459976,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.917734882235527,1.0,1.0,1.0,0.0,0.0,0.0,0.917734882235527,1.0,1.0,80,80
PMC4430217_table_2,False,12,2,0,0.9697045783201853,1.0,1.0,1.0,0.98391193151474,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9649431382616361,1.0,1.0,1.0,0.0,0.0,0.0,0.9649431382616361,1.0,1.0,24,24
PMC4430806_table_1,False,22,10,0,0.8977097950198434,1.0,1.0,1.0,0.9322548508644104,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8458132508126173,1.0,1.0,1.0,0.0,0.0,0.0,0.8458132508126173,1.0,1.0,220,220
PMC4446912_table_2,True,13,11,14,0.9200509970004742,1.0,1.0,1.0,0.9137411984530363,1.0,1.0,1.0,0.8742160073348454,1.0,0.9333333333333333,0.9655172413793104,0.8460219404736503,0.9836065573770492,0.9917355371900827,0.9876543209876544,0.8742160073348454,1.0,1.0370370370370372,0.8423671540286806,0.9814814814814815,0.986046511627907,122,121
PMC4448174_table_0,True,10,5,4,0.9668265402317047,1.0,1.0,1.0,0.9737419366836548,1.0,1.0,1.0,0.8272103518247604,1.0,0.8,0.888888888888889,0.9037181680852716,0.9545454545454546,0.9767441860465116,0.9655172413793104,0.8272103518247604,1.0,1.142857142857143,0.9113689497113228,0.95,0.9620253164556962,44,43
PMC4460001_table_1,False,8,3,0,0.9448673203587532,1.0,1.0,1.0,0.9596822460492452,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9218059380849203,1.0,1.0,1.0,0.0,0.0,0.0,0.9218059380849203,1.0,1.0,24,24
PMC4460021_table_0,False,10,5,0,0.9434912204742432,1.0,1.0,1.0,0.9801143646240235,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.93841104388237,1.0,1.0,1.0,0.0,0.0,0.0,0.93841104388237,1.0,1.0,50,50
PMC4460118_table_0,True,6,6,7,0.9491357405980428,1.0,1.0,1.0,0.9611126283804575,1.0,1.0,1.0,0.916246771812439,1.0,0.875,0.9333333333333333,0.9382630401644213,1.0,0.9666666666666667,0.983050847457627,0.916246771812439,1.0,1.0,0.9452682164582339,1.0,1.0,29,30
PMC4460960_table_2,True,4,9,2,0.8933272063732147,1.0,1.0,1.0,0.8955484429995219,1.0,1.0,1.0,0.8750587105751038,1.0,0.6666666666666666,0.8,0.7892687737941741,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.8750587105751038,1.0,1.3333333333333333,0.783140921166965,0.9285714285714286,0.9454545454545454,30,29
PMC4462176_table_1,True,42,5,5,0.6941150661025729,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.8839204430580139,1.0,0.8333333333333334,0.9090909090909091,0.4038106262683868,0.4,0.4,0.4000000000000001,0.7057290779381263,0.9609756097560975,0.6588628762541806,0.7817460317460317,0.4038106262683868,0.4,0.3333333333333333,0.7132770392298698,0.975,0.7942973523421588,205,299
PMC4464132_table_1,False,12,5,0,0.9288462450106939,1.0,1.0,1.0,0.9786515712738038,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9201872011025747,1.0,1.0,1.0,0.0,0.0,0.0,0.9201872011025747,1.0,1.0,60,60
PMC4464884_table_10,False,6,3,0,0.8915056188901266,1.0,1.0,1.0,0.9569339354832967,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8860618505212996,1.0,1.0,1.0,0.0,0.0,0.0,0.8860618505212996,1.0,1.0,18,18
PMC4465167_table_0,False,10,2,0,0.9450345456600189,1.0,1.0,1.0,0.9605854451656342,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9292548865079879,1.0,1.0,1.0,0.0,0.0,0.0,0.9292548865079879,1.0,1.0,20,20
PMC4470362_table_1,False,8,3,0,0.9270039647817612,1.0,1.0,1.0,0.9723724921544393,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8261092863976955,0.875,0.9545454545454546,0.9130434782608695,0.0,0.0,0.0,0.8261092863976955,0.875,0.9130434782608695,24,22
PMC4475293_table_0,True,30,4,6,0.8954937438170115,1.0,0.967741935483871,0.9836065573770492,0.9800242334604263,1.0,1.0,1.0,0.6115855971972147,0.6666666666666666,1.0,0.8,0.8746996572962752,0.9819819819819819,0.9083333333333333,0.9437229437229437,0.7183923870325089,0.6666666666666666,0.6666666666666666,0.8836315013113476,1.0,0.9633027522935781,111,120
PMC4477319_table_0,True,9,7,10,0.8521724475754632,1.0,1.0,1.0,0.9584207534790039,1.0,1.0,1.0,0.4395157992839813,0.4,0.5714285714285714,0.47058823529411764,0.6780019389822128,0.8085106382978723,0.926829268292683,0.8636363636363636,0.4395157992839813,0.4,0.4444444444444445,0.7424576524141673,0.918918918918919,0.9855072463768118,47,41
PMC4494277_table_1,True,10,6,8,0.3905767023563385,0.4,0.6666666666666666,0.5,0.9692081411679586,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5113623996193593,0.5192307692307693,0.75,0.6136363636363638,0.9483429118990898,1.0,1.2307692307692308,0.43191139738668094,0.4318181818181818,0.5135135135135135,52,36
PMC4499909_table_1,False,30,8,0,0.9270035823186239,1.0,0.9375,0.967741935483871,0.9632449224591255,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9014749154448509,1.0,0.9375,0.967741935483871,0.0,0.0,0.0,0.9014749154448509,1.0,0.967741935483871,240,256
PMC4502461_table_0,True,43,5,6,0.9009752107221026,0.9767441860465116,0.8076923076923077,0.8842105263157894,0.98515465259552,1.0,1.0,1.0,0.8575040300687155,1.0,1.0,1.0,0.8955005970105384,0.9757281553398058,0.8007968127490039,0.8796498905908097,0.8575040300687155,1.0,0.923076923076923,0.8966404940187931,0.975,0.8803611738148984,206,251
PMC4513706_table_1,False,13,2,0,0.9553827276596656,1.0,1.0,1.0,0.968193531036377,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.942984000994609,1.0,1.0,1.0,0.0,0.0,0.0,0.942984000994609,1.0,1.0,26,26
PMC4517649_table_0,False,5,2,0,0.9101636409759521,1.0,1.0,1.0,0.9843913316726685,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9136959493160248,1.0,1.0,1.0,0.0,0.0,0.0,0.9136959493160248,1.0,1.0,10,10
PMC4517966_table_0,False,5,6,0,0.9357164621353149,1.0,1.0,1.0,0.945353627204895,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9066769917805989,1.0,1.0,1.0,0.0,0.0,0.0,0.9066769917805989,1.0,1.0,30,30
PMC4523888_table_0,False,17,6,0,0.8918898736729342,1.0,1.0,1.0,0.968032032251358,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8801464789053973,1.0,1.0,1.0,0.0,0.0,0.0,0.8801464789053973,1.0,1.0,102,102
PMC4528079_table_0,False,31,5,0,0.9151733363828352,1.0,0.96875,0.9841269841269841,0.9627537131309509,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8883158827981641,0.967741935483871,0.9375,0.9523809523809523,0.0,0.0,0.0,0.8883158827981641,0.967741935483871,0.9523809523809523,155,160
PMC4537032_table_0,True,5,8,8,0.8243965268135071,1.0,1.0,1.0,0.9518316686153412,1.0,1.0,1.0,0.8583575561642647,1.0,1.0,1.0,0.8470945377503672,1.0,1.0,1.0,0.8583575561642647,1.0,1.0,0.843176966128142,1.0,1.0,31,31
PMC4537547_table_0,False,28,5,0,0.9468857901436942,1.0,1.0,1.0,0.9823752522468567,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.93797610274383,1.0,1.0,1.0,0.0,0.0,0.0,0.93797610274383,1.0,1.0,140,140
PMC4537607_table_1,True,7,5,1,0.9782767040388924,1.0,1.0,1.0,0.9760688900947571,1.0,1.0,1.0,0.401377409696579,0.0,0.0,0.0,0.8904289804837283,0.9117647058823529,0.96875,0.9393939393939394,0.401377409696579,0.0,0.0,0.9052487250530359,0.9393939393939394,0.96875,34,32
PMC4540271_table_1,False,7,2,0,0.9372385399682182,1.0,1.0,1.0,0.9712148308753967,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9368044478552682,1.0,1.0,1.0,0.0,0.0,0.0,0.9368044478552682,1.0,1.0,14,14
PMC4541081_table_0,True,10,4,6,0.9134309351444244,1.0,1.0,1.0,0.9740881621837616,1.0,1.0,1.0,0.90610999862353,1.0,0.8571428571428571,0.923076923076923,0.9128460586071014,1.0,0.9714285714285714,0.9855072463768115,0.90610999862353,1.0,1.0,0.9142895000321525,1.0,1.0,34,35
PMC4563628_table_0,False,4,2,0,0.9065863937139511,1.0,1.0,1.0,0.9717814326286316,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8997191190719604,1.0,1.0,1.0,0.0,0.0,0.0,0.8997191190719604,1.0,1.0,8,8
PMC4567825_table_1,True,16,5,2,0.9267498292028904,1.0,1.0,1.0,0.962439215183258,1.0,1.0,1.0,0.8083657026290894,1.0,1.0,1.0,0.9171542172369204,1.0,1.0,1.0,0.8083657026290894,1.0,1.0,0.9200944473614564,1.0,1.0,76,76
PMC4569333_table_0,False,14,2,0,0.9687345496245793,1.0,1.0,1.0,0.9833533763885498,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.962798440030643,1.0,1.0,1.0,0.0,0.0,0.0,0.962798440030643,1.0,1.0,28,28
PMC4573522_table_1,False,5,3,0,0.945250678062439,1.0,1.0,1.0,0.9684808055559794,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9365176359812418,1.0,1.0,1.0,0.0,0.0,0.0,0.9365176359812418,1.0,1.0,15,15
PMC4587829_table_1,True,12,5,3,0.9593792408704758,1.0,1.0,1.0,0.9656180739402771,1.0,1.0,1.0,0.9160540501276652,1.0,1.0,1.0,0.943116443497794,1.0,1.0,1.0,0.9160540501276652,1.0,1.0,0.9446482770847824,1.0,1.0,56,56
PMC4595281_table_1,False,11,3,0,0.9636784954504534,1.0,1.0,1.0,0.9776002566019694,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9542638677539248,1.0,1.0,1.0,0.0,0.0,0.0,0.9542638677539248,1.0,1.0,33,33
PMC4602069_table_0,True,16,2,1,0.7310551702976227,0.875,1.0,0.9333333333333333,0.9750237166881561,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7898016353448232,0.9333333333333333,1.0,0.9655172413793104,0.9478945732116699,1.0,1.0,0.784350154728725,0.9310344827586207,0.9642857142857143,30,28
PMC4609322_table_0,True,12,4,3,0.6563215777277946,0.5833333333333334,0.3684210526315789,0.4516129032258065,0.9746509343385696,1.0,1.0,1.0,0.910429318745931,1.0,0.15789473684210525,0.2727272727272727,0.752956704960929,0.6888888888888889,0.5081967213114754,0.5849056603773585,0.910429318745931,1.0,0.8571428571428571,0.7417086611191431,0.6666666666666666,0.5714285714285715,45,61
PMC4626398_table_1,False,7,7,0,0.9567129697118487,1.0,1.0,1.0,0.9571453418050494,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9326229302250609,1.0,1.0,1.0,0.0,0.0,0.0,0.9326229302250609,1.0,1.0,49,49
PMC4626843_table_0,False,9,3,0,0.9643971721331278,1.0,1.0,1.0,0.9747968713442484,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9484374854299757,1.0,1.0,1.0,0.0,0.0,0.0,0.9484374854299757,1.0,1.0,27,27
PMC4627571_table_0,False,13,7,0,0.9675963108356183,1.0,1.0,1.0,0.9537938492638725,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9320594439139733,1.0,1.0,1.0,0.0,0.0,0.0,0.9320594439139733,1.0,1.0,91,91
PMC4628315_table_3,False,8,9,0,0.9480706006288528,1.0,1.0,1.0,0.9680679904090034,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9240685494409667,1.0,1.0,1.0,0.0,0.0,0.0,0.9240685494409667,1.0,1.0,72,72
PMC4633130_table_0,False,5,7,0,0.9487065672874451,1.0,1.0,1.0,0.9535081727164132,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9290298683302743,1.0,1.0,1.0,0.0,0.0,0.0,0.9290298683302743,1.0,1.0,35,35
PMC4634499_table_0,False,8,4,0,0.9695382639765739,1.0,1.0,1.0,0.9791955649852753,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9573384188115597,1.0,1.0,1.0,0.0,0.0,0.0,0.9573384188115597,1.0,1.0,32,32
PMC4636288_table_0,False,13,8,0,0.9021722261722271,1.0,1.0,1.0,0.9650098904967308,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8811363881597152,1.0,1.0,1.0,0.0,0.0,0.0,0.8811363881597152,1.0,1.0,104,104
PMC4636288_table_7,True,6,5,3,0.9093886117140452,1.0,1.0,1.0,0.9365023374557495,1.0,1.0,1.0,0.8661379814147949,1.0,1.0,1.0,0.8987409495390378,1.0,1.0,1.0,0.8661379814147949,1.0,1.0,0.9029935105987217,1.0,1.0,26,26
PMC4640420_table_0,True,14,9,5,0.9365635173661369,1.0,1.0,1.0,0.9383591281043159,1.0,1.0,1.0,0.9588564872741699,1.0,1.0,1.0,0.8878581248039057,1.0,1.0,1.0,0.9588564872741699,1.0,1.0,0.8847978505594977,1.0,1.0,121,121
PMC4647651_table_0,False,8,5,0,0.9365263506770134,1.0,1.0,1.0,0.9585834741592407,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9066359668970108,1.0,1.0,1.0,0.0,0.0,0.0,0.9066359668970108,1.0,1.0,40,40
PMC4652359_table_0,True,19,5,6,0.9553306447832208,1.0,1.0,1.0,0.9776373267173767,1.0,1.0,1.0,0.9398816923300425,1.0,1.0,1.0,0.9425020821123238,1.0,1.0,1.0,0.9398816923300425,1.0,1.0,0.942706268329125,1.0,1.0,83,83
PMC4657899_table_0,True,30,5,4,0.9583708067735036,1.0,0.967741935483871,0.9836065573770492,0.9261556982994079,1.0,1.0,1.0,0.6588932871818542,0.75,1.0,0.8571428571428571,0.89471322996863,1.0,0.9602649006622517,0.9797297297297297,0.8216286301612854,1.0,1.0,0.8967865519489803,1.0,0.9825783972125435,145,151
PMC4661230_table_2,False,4,5,0,0.818475529551506,1.0,1.0,1.0,0.9221992373466492,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8104610085487366,1.0,1.0,1.0,0.0,0.0,0.0,0.8104610085487366,1.0,1.0,20,20
PMC4667222_table_1,False,4,4,0,0.9732411205768585,1.0,1.0,1.0,0.9533688426017761,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9536796286702156,1.0,1.0,1.0,0.0,0.0,0.0,0.9536796286702156,1.0,1.0,16,16
PMC4675515_table_0,False,26,6,0,0.9046742778557998,1.0,1.0,1.0,0.9728028476238251,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8840533147255579,1.0,1.0,1.0,0.0,0.0,0.0,0.8840533147255579,1.0,1.0,156,156
PMC4676113_table_2,True,29,8,4,0.906662901927685,1.0,1.0,1.0,0.9587386772036552,1.0,1.0,1.0,0.8571161478757858,1.0,1.0,1.0,0.8826800566331475,1.0,1.0,1.0,0.8571161478757858,1.0,1.0,0.8831406676017486,1.0,1.0,226,226
PMC4687643_table_0,False,14,4,0,0.9588038367884499,1.0,1.0,1.0,0.9693310260772705,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9430677912064961,1.0,1.0,1.0,0.0,0.0,0.0,0.9430677912064961,1.0,1.0,56,56
PMC4687681_table_3,True,23,7,3,0.9586957330289094,1.0,1.0,1.0,0.9683178918702262,1.0,1.0,1.0,0.917905350526174,1.0,1.0,1.0,0.9359300476618302,1.0,1.0,1.0,0.917905350526174,1.0,1.0,0.9362834730958627,1.0,1.0,156,156
PMC4694658_table_3,False,20,9,0,0.9616941601037979,1.0,1.0,1.0,0.9579237765736051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9272220528788037,1.0,1.0,1.0,0.0,0.0,0.0,0.9272220528788037,1.0,1.0,180,180
PMC4697846_table_0,False,12,4,0,0.9645534108082453,1.0,1.0,1.0,0.9825970530509949,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9579917341470718,1.0,1.0,1.0,0.0,0.0,0.0,0.9579917341470718,1.0,1.0,48,48
PMC4704751_table_2,False,6,4,0,0.8561451931794485,1.0,0.8571428571428571,0.923076923076923,0.8929873704910278,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8604815577467283,1.0,0.8571428571428571,0.923076923076923,0.0,0.0,0.0,0.8604815577467283,1.0,0.923076923076923,24,28
PMC4706279_table_0,True,11,4,2,0.841648974201896,1.0,1.0,1.0,0.9456412047147751,1.0,1.0,1.0,0.9326307773590088,1.0,1.0,1.0,0.8516082631217109,1.0,1.0,1.0,0.9326307773590088,1.0,1.0,0.8468422328724581,1.0,1.0,36,36
PMC4707443_table_2,False,22,4,0,0.9595413939519362,1.0,1.0,1.0,0.9805664122104645,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9482146501541138,1.0,1.0,1.0,0.0,0.0,0.0,0.9482146501541138,1.0,1.0,88,88
PMC4710813_table_3,True,7,6,7,0.9520542110715594,1.0,1.0,1.0,0.9547493060429891,1.0,1.0,1.0,0.8475273592131478,0.8571428571428571,0.5,0.631578947368421,0.8558463113648551,0.8571428571428571,0.8333333333333334,0.8450704225352113,0.8475273592131478,0.8571428571428571,0.8571428571428571,0.8579260494027819,0.8571428571428571,0.8571428571428571,35,36
PMC4711889_table_3,False,6,3,0,0.8712029854456583,1.0,0.8571428571428571,0.923076923076923,0.8212061524391174,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8563901682694753,1.0,0.8571428571428571,0.923076923076923,0.0,0.0,0.0,0.8563901682694753,1.0,0.923076923076923,18,21
PMC4720741_table_0,False,9,2,0,0.7950492170121934,1.0,1.0,1.0,0.962946742773056,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7913502686553531,1.0,1.0,1.0,0.0,0.0,0.0,0.7913502686553531,1.0,1.0,18,18
PMC4726907_table_0,False,2,5,0,0.7951889634132385,1.0,0.6666666666666666,0.8,0.5592424392700195,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7880756855010986,1.0,0.9090909090909091,0.9523809523809523,0.0,0.0,0.0,0.7880756855010986,1.0,0.9523809523809523,10,11
PMC4729253_table_3,True,12,9,5,0.8496890713771185,1.0,1.0,1.0,0.949007080660926,1.0,1.0,1.0,0.8377407312393188,1.0,1.0,1.0,0.8193878791864636,1.0,1.0,1.0,0.8377407312393188,1.0,1.0,0.8184515091837669,1.0,1.0,103,103
PMC4745781_table_0,False,23,2,0,0.9717988890150319,1.0,1.0,1.0,0.9833654761314392,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.963014736123707,1.0,1.0,1.0,0.0,0.0,0.0,0.963014736123707,1.0,1.0,46,46
PMC4753480_table_0,False,16,8,0,0.9719027280807495,1.0,1.0,1.0,0.9554359391331673,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9383776220493019,1.0,1.0,1.0,0.0,0.0,0.0,0.9383776220493019,1.0,1.0,128,128
PMC4754843_table_0,False,19,4,0,0.9384184354229977,1.0,1.0,1.0,0.9781453609466553,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9298839631833529,1.0,1.0,1.0,0.0,0.0,0.0,0.9298839631833529,1.0,1.0,76,76
PMC4786230_table_1,True,27,5,3,0.9273357612115366,1.0,1.0,1.0,0.9852404475212098,1.0,1.0,1.0,0.924632708231608,1.0,1.0,1.0,0.9185417055180578,1.0,1.0,1.0,0.924632708231608,1.0,1.0,0.9184000542921613,1.0,1.0,132,132
PMC4802044_table_0,False,5,3,0,0.9725897550582886,1.0,1.0,1.0,0.9712542096773783,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9665879249572754,1.0,1.0,1.0,0.0,0.0,0.0,0.9665879249572754,1.0,1.0,15,15
PMC4807062_table_3,True,38,7,7,0.951024957393345,1.0,0.8636363636363636,0.9268292682926829,0.9670529961585999,1.0,1.0,1.0,0.6212004934038434,0.7142857142857143,1.0,0.8333333333333333,0.9269688499984762,0.9955947136563876,0.7847222222222222,0.8776699029126215,0.706422857940197,0.8571428571428571,0.7999999999999999,0.9339862224730578,1.0,0.8817635270541083,227,288
PMC4810510_table_0,False,8,2,0,0.9457396045327187,1.0,1.0,1.0,0.9826894104480743,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9444418698549271,1.0,1.0,1.0,0.0,0.0,0.0,0.9444418698549271,1.0,1.0,16,16
PMC4810510_table_5,True,28,7,20,0.9557013767106193,1.0,1.0,1.0,0.9741986564227513,1.0,1.0,1.0,0.746214596182108,0.8,0.6956521739130435,0.7441860465116279,0.9128483526314362,0.9746835443037974,0.9333333333333333,0.9535603715170279,0.7632846057415008,0.8,0.8000000000000002,0.9345242579778036,1.0,0.9787234042553191,158,165
PMC4825505_table_3,False,4,3,0,0.9312676340341568,1.0,1.0,1.0,0.9403952757517496,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9236322492361069,1.0,1.0,1.0,0.0,0.0,0.0,0.9236322492361069,1.0,1.0,12,12
PMC4832246_table_1,True,9,4,4,0.9640518559349908,1.0,1.0,1.0,0.9733863174915314,1.0,1.0,1.0,0.9113106578588486,1.0,0.8,0.888888888888889,0.9445002352197965,1.0,0.9230769230769231,0.9600000000000001,0.9113106578588486,1.0,1.0,0.951138150691986,1.0,0.975609756097561,24,26
PMC4832325_table_0,False,9,8,0,0.969020790523953,1.0,1.0,1.0,0.9496614262461662,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9318457494179407,1.0,1.0,1.0,0.0,0.0,0.0,0.9318457494179407,1.0,1.0,72,72
PMC4835069_table_0,True,9,7,2,0.8625905911127726,1.0,1.0,1.0,0.9469445858682904,1.0,1.0,1.0,0.8405669629573822,1.0,0.4,0.5714285714285715,0.8303843234714708,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8405669629573822,1.0,1.0,0.8300140456719832,0.9454545454545454,0.9454545454545454,57,57
PMC4841232_table_0,False,7,6,0,0.9430632931845528,1.0,1.0,1.0,0.9671363135178884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9262457291285197,1.0,1.0,1.0,0.0,0.0,0.0,0.9262457291285197,1.0,1.0,42,42
PMC4841532_table_1,True,10,7,4,0.8876305818557739,1.0,1.0,1.0,0.9665211098534721,1.0,1.0,1.0,0.9333846420049667,1.0,1.0,1.0,0.8689268864691257,1.0,1.0,1.0,0.9333846420049667,1.0,1.0,0.8646297027667363,1.0,1.0,64,64
