model,detected,iou,max_norm,max_snap,grid_err
v1.0,1,0.9815312623977661,0.010509283765711497,0.7731649475097626,0.0
v1.0,1,0.8022139072418213,0.12900205733572842,13.41450371093751,0.0
v1.0,1,0.983135998249054,0.00571644699508915,0.5860667236328254,0.0
v1.0,1,0.9317086935043335,0.0579576238927003,1.370705126953112,0.0
v1.0,1,0.9418335556983948,0.05414986248548499,0.8309242248535185,0.0
v1.0,1,0.923072099685669,0.052004221125840466,2.335463232421887,0.0
v1.0,1,0.9470540285110474,0.04159644739714684,0.6655265197753906,0.0
v1.0,1,0.9818979501724243,0.008396367135349319,0.9395971435546926,0.0
v1.0,1,0.9747941493988037,0.016816498912695425,1.8266821044921926,0.0
v1.0,1,0.9884967803955078,0.004754197448130944,0.381245117187504,0.0
v1.0,1,0.9777598977088928,0.010075717365253947,1.6113896484375232,0.0
v1.0,1,0.9538097977638245,0.025443320458136177,4.902303735351552,0.0
v1.0,1,0.9412981867790222,0.030036513217736757,0.8891087036132745,0.0
v1.0,1,0.9623609185218811,0.029700513380744593,1.7116682983398448,0.0
v1.0,1,0.969862163066864,0.011171281561846342,0.6438489929199207,0.0
v1.0,1,0.9727420806884766,0.016898754565528758,0.9829343505859356,0.0
v1.0,1,0.9415300488471985,0.01799595246639269,1.046960546874999,0.0
v1.0,1,0.9777308106422424,0.01782496672672701,1.036172265624998,0.0
v1.0,1,0.9537680745124817,0.03586507419026082,2.085051953125003,0.0
v1.0,1,0.9546258449554443,0.030531847951971152,1.777191699218747,0.0
v1.0,1,0.8907392621040344,0.052184610014009106,3.0375513427734404,0.0
v1.0,1,0.9787977933883667,0.013644763971665036,0.7493349609375173,0.0
v1.0,1,0.9746528267860413,0.010418913985991615,0.6036656249999623,0.0
v1.0,1,0.9636408090591431,0.01247220569230138,1.59740214843751,0.0
v1.0,1,0.9362391829490662,0.03229821564668362,2.4737590942382752,0.0
v1.0,1,0.9427847266197205,0.021721325080630915,1.770309326171855,0.0
v1.0,1,0.9478819370269775,0.0209445221588553,2.064679577636717,0.0
v1.0,1,0.940306544303894,0.029225393311627882,2.880995434570309,0.0
v1.0,1,0.877813458442688,0.057966203361025016,1.6092113647460877,0.0
v1.0,1,0.8698726296424866,0.09659054220824591,2.6814693603515565,0.0
v1.0,1,0.9715021252632141,0.013767650944801431,1.3571943786621077,0.0
v1.0,1,0.9659496545791626,0.031098601676679525,0.9588134277343769,0.0
v1.0,1,0.9552026987075806,0.030671246306651932,0.9456374633789082,0.0
v1.0,1,0.9224334955215454,0.06793659172849331,1.022595166015627,0.0
v1.0,1,0.9572398066520691,0.02988866879784344,0.9215095031738301,0.0
v1.0,1,0.9818495512008667,0.008269901741147077,0.2951312255859335,0.0
v1.0,1,0.9660988450050354,0.019490126473529216,0.690182409667969,0.0
v1.0,1,0.6059848070144653,0.38645665093787285,0.5539406494140593,1.0
v1.0,1,0.9774013161659241,0.0075970097961901555,1.0597296874999529,0.0
v1.0,1,0.9751132130622864,0.010891873055707997,1.0015496093750471,0.0
v1.0,1,0.8992921710014343,0.05235938365739841,6.474721078491214,0.0
v1.0,1,0.9046663641929626,0.06666675368431098,1.929740075683597,0.0
v1.0,0,0.0,3.7748189516822572,2.5653503906249853,1.0
v1.0,1,0.9734886884689331,0.020341963209386617,1.0770133789062584,0.0
v1.0,1,0.877938449382782,0.11169044935764534,4.68175043945314,1.0
v1.0,1,0.9783787131309509,0.00993799760852167,0.5041248046874784,0.0
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,1,0.9616535305976868,0.01678111667271554,1.3124159179687354,0.0
v1.0,1,0.9824894666671753,0.005650231563698363,0.4336987792968898,0.0
v1.0,1,0.9622321724891663,0.01973024534862355,0.9592450683593796,0.0
v1.0,1,0.9480917453765869,0.02907157035419407,1.4920285766601609,0.0
v1.0,1,0.9805604219436646,0.01637130222229904,1.3468179199218753,0.0
v1.0,1,0.9151098728179932,0.04727758160340882,2.426441503906233,0.0
v1.0,1,0.8965362310409546,0.07135303186741228,3.543598486328108,0.0
v1.0,1,0.9810212254524231,0.00995684399326342,0.4673229980468818,0.0
v1.0,1,0.9805552363395691,0.006915668326315237,0.6865711914062445,0.0
v1.0,1,0.9719816446304321,0.01748234039443834,1.9011468261718676,0.0
v1.0,1,0.9735004901885986,0.012258476804140975,2.07940483398437,0.0
v1.0,1,0.9716687798500061,0.021629248725931256,5.16271782226562,0.0
v1.0,1,0.9477818608283997,0.018365356190687642,2.5878849121093594,0.0
v1.0,1,0.9503448605537415,0.01771910977815955,3.370669042968757,0.0
v1.0,1,0.9455382227897644,0.030225633321350753,1.1244661010742192,0.0
v1.0,1,0.8309706449508667,0.06599639533638052,3.4671008300781523,0.0
v1.0,1,0.8759955167770386,0.09732974960535277,6.388734497070317,0.0
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,1,0.9615475535392761,0.020402768659899543,1.7952804199218804,0.0
v1.0,1,0.9455357789993286,0.04059378295360491,5.747093237304682,0.0
v1.0,1,0.9642461538314819,0.019720885535751537,2.0950601074218866,0.0
v1.0,1,0.949894368648529,0.016978502676448876,1.1350991699218866,0.0
v1.0,1,0.906001627445221,0.05472503069983563,3.1814943847656423,0.0
v1.0,1,0.969895601272583,0.0151490595811493,1.1045030761718806,0.0
v1.0,1,0.9694921970367432,0.020335061926331,0.7853807617187556,0.0
v1.0,1,0.9824663400650024,0.007801196650859597,0.8225386718750087,0.0
v1.0,1,0.9698750376701355,0.01401303196464821,0.6830428222656337,0.0
v1.0,1,0.9474470615386963,0.037296221593994594,1.3006758911132863,0.0
v1.0,1,0.9731588363647461,0.011426114659784858,0.40471928710937277,0.0
v1.0,1,0.9815518856048584,0.010614638984048469,0.3758855957031244,0.0
v1.0,1,0.9626965522766113,0.018458367594903005,0.6523205566406318,0.0
v1.0,1,0.9316084384918213,0.028733494028490555,1.0175076171875048,0.0
v1.0,1,0.8683193922042847,0.08118097575547897,4.31215483398438,0.0
v1.0,1,0.9032094478607178,0.06213999018941393,2.199991784667972,0.0
v1.0,1,0.9413610696792603,0.029568055916149416,1.3838973754882744,0.0
v1.0,1,0.8960646986961365,0.059734179393974685,2.1105817871093677,0.0
v1.0,1,0.9081922769546509,0.05130737577419101,1.8164812011718823,0.0
v1.0,1,0.9696512222290039,0.01877477802744679,0.7286786865234376,0.0
v1.0,1,0.9042954444885254,0.05253962961779515,1.8601025390624955,0.0
v1.0,1,0.9904206395149231,0.006704557734561296,0.3137987792968602,0.0
v1.0,1,0.779465913772583,0.134846084837203,4.774063818359366,0.0
v1.0,1,0.9246910810470581,0.046670305477909776,1.650649365234358,0.0
v1.0,1,0.9205523729324341,0.040037169272588505,1.288680371093733,0.0
v1.0,1,0.989801824092865,0.005097295015769734,0.353079431152338,0.0
v1.0,1,0.9752928018569946,0.018209247048352282,1.3724691894531134,0.0
v1.0,1,0.9423214197158813,0.02751656898367943,1.5539381347656445,0.0
v1.0,1,0.9331786632537842,0.04844725674965749,0.6613426269531146,0.0
v1.0,1,0.990031898021698,0.004504410127517612,0.31201148071289,0.0
v1.0,1,0.9784191250801086,0.008510520561893576,0.7478610595703117,0.0
v1.0,1,0.9861236214637756,0.004288513990722545,0.2970567871093692,0.0
v1.0,1,0.9773328900337219,0.012763300421136796,0.8572649414062425,0.0
v1.0,1,0.96977299451828,0.01616937698520316,0.4886299560546945,0.0
v1.0,1,0.9765757918357849,0.0078103440546317265,1.1901136718749967,0.0
v1.0,1,0.9804136157035828,0.013307542588935113,2.0026747070312467,0.0
v1.0,1,0.9853248000144958,0.01030730358306918,1.2222173828124596,0.0
v1.0,1,0.9889315366744995,0.008661560294937998,0.3415625671386735,0.0
v1.0,1,0.9741803407669067,0.015800740282147775,1.7915807128906351,0.0
v1.0,1,0.955061137676239,0.02830347712589189,2.7689574707031284,0.0
v1.0,1,0.9219034910202026,0.060421891191090184,3.967222827148433,0.0
v1.0,1,0.8913229703903198,0.05298342482124038,1.8759092773437516,0.0
v1.0,1,0.9185149073600769,0.05942816786072803,3.901976245117183,0.0
v1.0,1,0.908412754535675,0.048577121427958975,3.046928564453111,0.0
v1.0,0,0.0,5.719291625430015,3.3897337402343766,1.0
v1.0,1,0.9290163516998291,0.06198300823311727,4.069723742675777,0.0
v1.0,1,0.9030311107635498,0.05084020333347595,5.236266406250024,0.0
v1.0,1,0.5707873702049255,0.5299615162459317,3.639907250976563,1.0
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,1,0.9778615832328796,0.013361894316950392,1.01126290283203,0.0
v1.0,1,0.8330671787261963,0.16044389017682342,4.076221429443358,0.0
v1.0,1,0.7443028688430786,0.2876664305756107,5.389875195312527,0.0
v1.0,1,0.7752792239189148,0.271733285345733,4.725170098876951,0.0
v1.0,1,0.9378557801246643,0.03356980067054484,1.8940417236328102,0.0
v1.0,1,0.9623493552207947,0.015052136904626038,3.116505810546869,0.0
v1.0,1,0.9754133820533752,0.010638179657534788,2.139811328125006,0.0
v1.0,1,0.979562520980835,0.012133086229632153,0.8439303710937338,0.0
v1.0,1,0.962436318397522,0.02792819744166265,2.2926341064453197,0.0
v1.0,1,0.9439335465431213,0.05599660538756112,2.4767466552734447,0.0
v1.0,1,0.9819071888923645,0.008080386573285333,0.4289408569335933,0.0
v1.0,1,0.947033703327179,0.022382999859317212,1.6978624023437305,0.0
v1.0,1,0.9229522943496704,0.033414515784164815,2.9082926513671907,0.0
v1.0,1,0.9572948813438416,0.020876140841055053,1.5623338378906055,0.0
v1.0,1,0.9689298868179321,0.01237291996583,0.5607643188476601,0.0
v1.0,1,0.9588672518730164,0.026289194300308256,0.5014382812499889,0.0
v1.0,1,0.9495264887809753,0.025183106947255198,0.3742562255859383,0.0
v1.0,1,0.884988009929657,0.04342720364093896,2.538786718749975,0.0
v1.0,1,0.9478297233581543,0.024302637013793715,0.4188803222656361,0.0
v1.0,1,0.9492903351783752,0.028871518124194195,1.1935310424804726,0.0
v1.0,1,0.9749006628990173,0.015036978195827217,0.8571460937499751,0.0
v1.0,1,0.8667987585067749,0.06912939630080361,0.9308687988281008,0.0
v1.0,1,0.9704728722572327,0.014597472438279892,0.7116041625976521,0.0
v1.0,1,0.9587866067886353,0.025703702626155015,1.6215743408203025,0.0
v1.0,1,0.9605898261070251,0.026280133510687007,0.8247100097656244,0.0
v1.0,1,0.9194834232330322,0.06431286446809258,1.277800683593739,0.0
v1.0,1,0.9292668700218201,0.0552929594316555,0.8779124999999794,0.0
v1.0,1,0.9738957285881042,0.02010212019638956,0.8760604492187554,0.0
v1.0,1,0.9468565583229065,0.026393535544694636,2.0952837890625062,0.0
v1.0,1,0.9502196907997131,0.029766760303042542,1.696502685546875,0.0
v1.0,1,0.9375979900360107,0.026371600511702356,0.624869799804685,0.0
v1.0,1,0.9652484655380249,0.015398287648383455,1.0152417480468614,0.0
v1.0,1,0.9460600018501282,0.034229191909154494,0.6447445800781111,0.0
v1.0,1,0.9535384178161621,0.01667792491381492,0.47497799682616915,0.0
v1.0,1,0.9531528353691101,0.028274741390616816,3.0047143554687636,0.0
v1.0,0,0.0,11.232786958723997,14.877621313476567,1.0
v1.0,0,0.2510899007320404,0.5961369095453561,11.155422827148442,1.0
v1.0,1,0.7675650715827942,0.11939905326792306,3.8060597412109303,0.0
v1.0,0,0.26395872235298157,0.5804771420052901,6.860924072265618,1.0
v1.0,1,0.7356753945350647,0.17274062264745554,26.256878515625004,1.0
v1.0,1,0.8863282799720764,0.054188456459470624,2.8517297851562944,0.0
v1.0,0,0.3625689446926117,0.4987833123661583,8.363934179687504,0.0
v1.0,1,0.8757696151733398,0.10382759018119354,27.39929179687499,1.0
v1.0,1,0.7750704288482666,0.10994444464930872,4.111434375000044,0.0
v1.0,0,0.29745107889175415,0.6340853550124788,31.876873632812504,1.0
v1.0,1,0.5253874063491821,0.3755417169809581,17.535843457031206,0.0
v1.0,1,0.8642711043357849,0.05691119837698527,3.7780603515625444,0.0
v1.0,1,0.8332341909408569,0.09935885561689038,15.960799609375044,0.0
v1.0,1,0.6128954291343689,0.25592321759710235,11.905350292968706,0.0
v1.0,1,0.8516072630882263,0.07701268694650082,3.1141199218750444,0.0
v1.0,1,0.6527513861656189,0.1874010441100203,22.837246557617192,0.0
v1.0,1,0.6732553243637085,0.2934597738127219,9.070004125976567,1.0
v1.0,1,0.9409534931182861,0.03944899342416622,2.7721399414062944,0.0
v1.0,1,0.970079779624939,0.014098190903215315,0.5729843139648381,0.0
v1.0,1,0.9556535482406616,0.01986122352901567,2.3664250610351587,0.0
v1.0,1,0.9726057052612305,0.014828581046258404,0.636518847656248,0.0
v1.0,1,0.949092447757721,0.024559402103749343,2.007917773437498,0.0
v1.0,1,0.9574546217918396,0.023108050634678457,0.6972888244628876,0.0
v1.0,0,0.0,10.114801281460405,1.9192726806640508,1.0
v1.0,0,0.0,,,
v1.0,1,0.9732937812805176,0.012377328132583285,0.7038689453124931,0.0
v1.0,1,0.9441242814064026,0.02922228577009672,1.0064038330078233,0.0
v1.0,1,0.9585661292076111,0.013380874486102963,0.6546124511718858,0.0
v1.0,1,0.9694876670837402,0.01572514700988223,1.6319258789062587,0.0
v1.0,1,0.9750303626060486,0.010055954543018214,2.189488720703139,0.0
v1.0,1,0.9648503661155701,0.015128585499338053,0.5678136352539056,0.0
v1.0,1,0.9756369590759277,0.012789469318343176,0.9288147460937637,0.0
v1.0,0,0.0,,,
v1.0,1,0.9673221707344055,0.021058153853443194,0.6439309692382835,0.0
v1.0,1,0.9395248293876648,0.017791909093526164,0.8904085449218826,0.0
v1.0,1,0.9639148116111755,0.018239050071771845,0.5577264404296898,0.0
v1.0,1,0.9739112854003906,0.012985024644530422,5.1099006591796865,0.0
v1.0,1,0.8291028738021851,0.11763178962903356,2.0192437744140648,0.0
v1.0,1,0.9890615940093994,0.004713518459705986,0.16687646484373886,0.0
v1.0,1,0.9660279750823975,0.015951887803407665,0.563628051757803,0.0
v1.0,1,0.8819786906242371,0.06949979137457533,2.4605567138671915,0.0
v1.0,1,0.8556680679321289,0.08229500924866398,1.1920596679687492,0.0
v1.0,0,0.0,,,
v1.0,0,0.0,,,
v1.0,1,0.9674283266067505,0.02055061853345354,0.6175728027343723,0.0
v1.0,1,0.9475632905960083,0.035036204769772795,0.503806610107425,0.0
v1.0,1,0.70466548204422,0.17345117238626642,16.664720324707034,0.0
v1.0,0,0.013399484567344189,2.0502392305481023,5.4303438964843735,1.0
v1.0,0,0.0,,,
v1.0,1,0.9779729247093201,0.012406810400706632,0.9796045288085935,0.0
v1.0,1,0.9634438753128052,0.012538430513667606,1.0557458862304685,0.0
v1.0,1,0.9727355241775513,0.011609767246500141,0.5454438476562586,0.0
v1.0,1,0.9804061651229858,0.008984439429062348,0.31321103515625737,0.0
v1.0,1,0.9735687375068665,0.01913206332530411,0.7505661499023404,0.0
v1.0,1,0.9582445025444031,0.02004878644022009,1.987724902343757,0.0
v1.0,1,0.9220834970474243,0.06677351504670559,9.270681249999996,0.0
v1.0,1,0.9716482162475586,0.011818422007208116,2.3413904785156205,0.0
v1.0,1,0.9521545767784119,0.03542438006861643,2.073970996093749,0.0
v1.0,1,0.9214920997619629,0.04595409768650749,3.6519906249999963,0.0
v1.0,1,0.9018058776855469,0.04742274575693407,4.558251464843806,0.0
v1.0,1,0.8618016242980957,0.06158544734653809,3.8319941406250564,0.0
v1.0,1,0.9761662483215332,0.01233331406620545,0.632912377929685,0.0
v1.0,1,0.9540128111839294,0.027581122818172148,0.6760659179687423,0.0
v1.0,1,0.9622454047203064,0.020655519800133994,1.4490920410156036,0.0
v1.0,1,0.9664252996444702,0.015599144539672788,1.7423447265625214,0.0
v1.0,1,0.9806299209594727,0.010298952828838038,0.3395111450195287,0.0
v1.0,1,0.9796009659767151,0.008750603057500311,0.8841562499999895,0.0
v1.0,1,0.9874668121337891,0.00628251244073897,0.8708480468749826,0.0
v1.0,1,0.9744009971618652,0.011247604284687882,0.7836721252441379,0.0
v1.0,1,0.9329557418823242,0.04340643625837394,1.641232080078126,0.0
v1.0,1,0.9803758859634399,0.014512680746627475,0.7358770874023435,0.0
v1.0,1,0.8765420317649841,0.09793731731326395,20.085631420898437,0.0
v1.0,1,0.9645344018936157,0.01653072819153542,0.7473217285156011,0.0
v1.0,1,0.9741896986961365,0.012709316075109181,0.8388745361328063,0.0
v1.0,1,0.9642383456230164,0.019425771306957332,2.2596224121093655,0.0
v1.0,1,0.9773262143135071,0.007900241508336346,0.9979459472656345,0.0
v1.0,1,0.959486186504364,0.029651341430427743,1.206166162109369,0.0
v1.0,1,0.9196283221244812,0.04012663030334954,4.036092871093729,0.0
v1.0,1,0.9578279256820679,0.03973933044797134,1.6165284057617129,0.0
v1.1-pub,1,0.992102861404419,0.0035142046479590115,0.4185490478515703,0.0
v1.1-pub,1,0.9753910303115845,0.01396673278142689,2.409099951171868,0.0
v1.1-pub,1,0.9746690988540649,0.009386372002097425,0.6395992187499928,0.0
v1.1-pub,1,0.9146146774291992,0.06771533690416913,2.148898815917974,0.0
v1.1-pub,1,0.9770902395248413,0.01157059158006584,0.9004014526367214,0.0
v1.1-pub,1,0.9824456572532654,0.011113695091478247,0.9447752197265658,0.0
v1.1-pub,1,0.822634220123291,0.18797569411137183,3.044653759765623,1.0
v1.1-pub,0,0.0,,,
v1.1-pub,1,0.9455971121788025,0.03168642358656226,2.131939208984363,0.0
v1.1-pub,0,0.4502287805080414,0.3754330583445615,4.566955438232419,1.0
v1.1-pub,1,0.8256207704544067,0.14848068203705575,6.041857128906244,0.0
v1.1-pub,1,0.9598258137702942,0.018178552096288075,3.6037379638671894,0.0
v1.1-pub,1,0.874102771282196,0.06604288547938289,12.835084765625027,0.0
v1.1-pub,1,0.8841391801834106,0.12254263057990715,4.986406689453119,0.0
v1.1-pub,1,0.9262707829475403,0.02295834997390422,1.6043501586914033,0.0
v1.1-pub,1,0.9513357877731323,0.023337685833900702,1.6308584899902314,0.0
v1.1-pub,1,0.9325870275497437,0.026711804341079077,1.8666449279785127,0.0
v1.1-pub,1,0.8948730826377869,0.10088586934543674,1.9476087890624854,0.0
v1.1-pub,1,0.838301956653595,0.07412786624489218,6.284754321289057,0.0
v1.1-pub,0,0.33764883875846863,0.5507511906901973,8.61626621093751,1.0
v1.1-pub,1,0.8301724195480347,0.10296305708145888,5.9558963378906356,0.0
v1.1-pub,0,0.0,,,
v1.1-pub,1,0.9587929248809814,0.02748045568169279,1.132622509765639,0.0
v1.1-pub,1,0.8934358358383179,0.04878488968914898,1.0701697326660167,0.0
v1.1-pub,1,0.8162952065467834,0.07595271513772416,2.392905480957026,0.0
v1.1-pub,1,0.7575975656509399,0.12301046903785597,3.871041052246099,0.0
v1.1-pub,1,0.7744405269622803,0.09745519337351959,2.73039240722656,0.0
v1.1-pub,0,0.41500890254974365,1.3778280476392493,2.6608607666015587,1.0
v1.1-pub,1,0.9001917243003845,0.0445558630859135,2.990811718750024,0.0
v1.1-pub,1,0.8550418019294739,0.10782724272957776,3.3284253417968728,0.0
v1.1-pub,1,0.821954071521759,0.1020198966986915,2.732068505859388,0.0
v1.1-pub,1,0.9048521518707275,0.043657541023938935,1.4125720031738283,0.0
v1.1-pub,1,0.918199896812439,0.04747324132437799,2.2193072631835946,0.0
v1.1-pub,1,0.9567972421646118,0.014822505153059794,0.9432612426757814,0.0
v1.1-pub,1,0.9781094193458557,0.007904501886019787,0.8072651062011715,0.0
v1.1-pub,1,0.9486443996429443,0.021641513779346876,1.7467270263671821,0.0
v1.1-pub,1,0.9913349151611328,0.004074337886292562,0.7326877746582028,0.0
v1.1-pub,1,0.844330370426178,0.12504004041104247,6.727804382324223,0.0
v1.1-pub,1,0.6706001162528992,0.1920636402813274,17.76640529785155,0.0
v1.1-pub,1,0.785697340965271,0.1430259226471971,5.073732226562527,0.0
v1.1-pub,1,0.7202070355415344,0.15260072570886307,3.3281651367187806,1.0
v1.1-pub,1,0.5812752842903137,0.2394624003808313,7.007124145507817,1.0
v1.1-pub,1,0.673469603061676,0.16735241782216784,6.269071777343754,0.0
v1.1-pub,1,0.7353318929672241,0.1275409836745085,4.777723510742192,0.0
v1.1-pub,1,0.6728812456130981,0.1694247207496796,6.346700866699223,0.0
v1.1-pub,1,0.7374467253684998,0.1423754139773266,5.333425720214848,0.0
v1.1-pub,0,0.3930181562900543,0.3385015601878486,21.594165429687507,1.0
v1.1-pub,1,0.6644459366798401,0.16075343136965595,6.021871765136723,0.0
v1.1-pub,1,0.7015768885612488,0.18174774393710233,6.808325012207035,0.0
v1.1-pub,1,0.6886005997657776,0.14939843332370378,5.596510131835942,0.0
v1.1-pub,1,0.6595340967178345,0.20379501042447362,7.63422222900391,0.0
v1.1-pub,1,0.691705048084259,0.19919765475049594,7.462003906250004,0.0
v1.1-pub,0,0.4289367198944092,0.46086975876360126,12.958051489257826,1.0
v1.1-pub,1,0.9406024813652039,0.03987212807590671,1.3042930664062524,0.0
v1.1-pub,1,0.9120320081710815,0.04791249708749921,1.567308813476565,0.0
v1.1-pub,1,0.9442147612571716,0.036324700662020246,1.18824997558594,0.0
v1.1-pub,1,0.9472540616989136,0.03886294211799174,1.2712806762695337,0.0
v1.1-pub,1,0.9400603771209717,0.032723280516620656,1.070440679931643,0.0
v1.1-pub,1,0.8766173720359802,0.11943857750033363,1.6509994567871118,0.0
v1.1-pub,1,0.906581699848175,0.037584632683883366,2.113128320312512,0.0
v1.1-pub,1,0.7762995958328247,0.15956596354520922,2.425231347656222,0.0
v1.1-pub,1,0.9541652202606201,0.030297970118109255,2.035863012695316,0.0
v1.1-pub,1,0.8112091422080994,0.10853619836210164,3.684570898437528,0.0
v1.1-pub,1,0.9331953525543213,0.0402787524042808,3.353073217773442,0.0
v1.1-pub,1,0.9211611151695251,0.046534828975390366,4.112646093749987,0.0
v1.1-pub,1,0.9210060834884644,0.06465193985845437,6.586578002929684,0.0
v1.1-pub,1,0.9383465051651001,0.028899811377809816,1.1596133666992188,0.0
v1.1-pub,1,0.9099898338317871,0.06427426671555439,2.652406164550783,0.0
v1.1-pub,1,0.9343236684799194,0.02845897413125689,5.5568438964843665,0.0
v1.1-pub,1,0.9520866870880127,0.029511769267353136,3.0347218261718467,0.0
v1.1-pub,1,0.8653023838996887,0.04671401955039174,3.2740939086914054,0.0
v1.1-pub,1,0.9125363230705261,0.04713275817880736,1.3744572143554734,0.0
v1.1-pub,1,0.8906486630439758,0.04857850612574021,1.7719687255859355,0.0
v1.1-pub,1,0.9042150378227234,0.05016788701202632,1.4629658203125047,0.0
v1.1-pub,1,0.9188871383666992,0.046998543792854314,1.3705433349609422,0.0
v1.1-pub,1,0.8876399993896484,0.042221505833562455,1.2312382202148484,0.0
v1.1-pub,1,0.9746144413948059,0.011789659764669235,0.7881475769042936,0.0
v1.1-pub,1,0.9201329946517944,0.047180844109767216,2.7153909912109384,0.0
v1.1-pub,1,0.9623079895973206,0.019114583960299598,1.0956789550781423,0.0
v1.1-pub,1,0.8992480039596558,0.04818542724060409,2.2356488281249938,0.0
v1.1-pub,1,0.5115371942520142,0.4620490525692525,12.923296655273447,1.0
v1.1-pub,1,0.862306535243988,0.08974040593699091,2.1303191406249766,0.0
v1.1-pub,1,0.8478972315788269,0.07337671662113121,4.466085888671898,0.0
v1.1-pub,1,0.8292068243026733,0.0998522984555924,3.3143429687499975,0.0
v1.1-pub,1,0.8951922655105591,0.05837022496037819,2.2751239074707,0.0
v1.1-pub,1,0.898561418056488,0.055429056415726985,2.1670459045410126,0.0
v1.1-pub,1,0.9109408855438232,0.031447028698430114,2.2311824096679658,0.0
v1.1-pub,1,0.8570989966392517,0.06551080253103016,2.1600383056640595,0.0
v1.1-pub,1,0.9108613133430481,0.05683224140841631,1.7131420166015516,0.0
v1.1-pub,1,0.9190915822982788,0.03749606596816819,1.6422770751953095,0.0
v1.1-pub,1,0.9255116581916809,0.02791575687217118,1.9806369079589814,0.0
v1.1-pub,1,0.946281373500824,0.025944890773851936,2.180587640380857,0.0
v1.1-pub,1,0.9401074647903442,0.0319995746139062,4.096047949218757,0.0
v1.1-pub,1,0.9558908939361572,0.01955520381404519,2.5041824218749866,0.0
v1.1-pub,1,0.9658987522125244,0.017773464543042565,1.3577341064453208,0.0
v1.1-pub,1,0.9507009983062744,0.03310093054469679,1.2530588134765708,0.0
v1.1-pub,0,0.0,,,
v1.1-pub,1,0.8821457624435425,0.054187656398175015,1.7706466979980462,0.0
v1.1-pub,1,0.8234435319900513,0.07677095252339666,4.169177087402346,0.0
v1.1-pub,1,0.8660020232200623,0.08070685480127499,2.637193328857421,0.0
v1.1-pub,1,0.7439044117927551,0.14354868735030127,2.2055107421874993,0.0
v1.1-pub,1,0.7619408965110779,0.1330589029960628,3.76141245117185,0.0
v1.1-pub,1,0.7866281270980835,0.12485731132351295,1.918332702636718,0.0
v1.1-pub,1,0.6005576252937317,0.4423902753486853,16.76176938171387,0.0
v1.1-pub,1,0.7683757543563843,0.16863152248674015,6.389296618652345,0.0
v1.1-pub,1,0.6398828625679016,0.3616636811292534,4.688933459472658,0.0
v1.1-pub,1,0.6702598333358765,0.3855597881896808,4.998744097900392,0.0
v1.1-pub,1,0.5967901945114136,0.40773066193423274,5.286187258911134,0.0
v1.1-pub,1,0.8292866349220276,0.12323754471757094,5.131613403320316,0.0
v1.1-pub,1,0.9328446388244629,0.048805832361042294,1.4631890930175757,0.0
v1.1-pub,1,0.9135318398475647,0.05291524813068135,3.1289077148437627,0.0
v1.1-pub,1,0.9125766754150391,0.04956355997152659,1.6198692382812396,0.0
v1.1-pub,1,0.8883119225502014,0.052650555275825794,3.2343709960937304,0.0
v1.1-pub,1,0.9194766283035278,0.04291070659955988,3.7349937988281,0.0
v1.1-pub,1,0.9379956126213074,0.03607024119773776,1.4602532165527364,0.0
v1.1-pub,1,0.9058570265769958,0.032421253666704744,1.5311027343750538,0.0
v1.1-pub,1,0.9646727442741394,0.02362626331627325,0.8163582763671897,0.0
v1.1-pub,1,0.9608873128890991,0.02850953508581931,0.9850899658203147,0.0
v1.1-pub,1,0.9660961627960205,0.023447192353843252,0.810170837402346,0.0
v1.1-pub,1,0.9594085216522217,0.016345338590537706,1.2391196044921742,0.0
v1.1-pub,1,0.9535550475120544,0.03980096794798412,3.4369210449218883,0.0
v1.1-pub,1,0.9436904191970825,0.023755280594660064,1.0729357543945355,0.0
v1.1-pub,1,0.9210077524185181,0.07498441439098312,1.739568383789063,0.0
v1.1-pub,1,0.9613122940063477,0.02239228526876336,1.5295699829101608,0.0
v1.1-pub,1,0.9320646524429321,0.04015019441270385,0.7757062988281405,0.0
