image,detected,gt_span_w,gt_span_h,iou,offset_x1,offset_y1,offset_x2,offset_y2,norm_x1,norm_y1,norm_x2,norm_y2,snap_x1,snap_x2,snap_y1,snap_y2,max_offset,max_norm,max_snap,grid_err_col,grid_err_row,grid_err_any
PMC3000372_table_0,1,90.69559999999998,16.607100000000003,0.9461517333984375,0.16283137207031473,0.1388728820800793,1.709307226562487,0.4327976806640663,0.0017953613192956963,0.008362259640760837,0.018846638939071875,0.026061002864080196,0.16283137207031473,1.709307226562487,0.1388728820800793,0.4327976806640663,1.709307226562487,0.026061002864080196,1.709307226562487,0.0,0.0,0.0
PMC3000372_table_0,1,66.07929999999999,16.607100000000003,0.9153002500534058,0.1679205566406381,0.3349139892578137,1.5348485839843988,0.7154896362304726,0.0025411975708071683,0.02016691591294167,0.023227373534289848,0.043083358095662244,0.1679205566406381,1.5348485839843988,0.3349139892578137,0.7154896362304726,1.5348485839843988,0.043083358095662244,1.5348485839843988,0.0,0.0,0.0
PMC3000372_table_0,1,63.6371,31.71499999999999,0.9627085328102112,0.2902897827148436,0.5844754882812566,0.2700051025390593,0.36232108154297293,0.0045616438007835625,0.018428992220755377,0.004242888229335707,0.011424281303577899,0.2902897827148436,0.2700051025390593,0.5844754882812566,0.3622210815429696,0.5844754882812566,0.018428992220755377,0.5844754882812566,0.0,0.0,0.0
PMC3000372_table_0,1,63.6371,46.750699999999995,0.9693437218666077,0.013277911376953,0.6798618408203083,0.21794974365234054,0.6089218261718656,0.00020865047868229384,0.014542281523491806,0.0034248849122970808,0.013024870775664657,0.013277911376953,0.21794974365234054,0.6799618408203116,0.609021826171869,0.6798618408203083,0.014542281523491806,0.6799618408203116,0.0,0.0,0.0
PMC3000372_table_0,1,63.6371,59.0941,0.9314172267913818,0.5233241088867189,1.2660568359374906,1.4221504882812468,1.216442285156262,0.008223569409773842,0.021424420304861073,0.022347820505353746,0.02058483478310461,0.5233241088867189,1.4221504882812468,1.266156835937494,1.216442285156262,1.4221504882812468,0.022347820505353746,1.4221504882812468,0.0,0.0,0.0
PMC3017779_table_1,1,179.8299,57.250400000000006,0.9286714196205139,0.4130466613769528,1.6324179443359341,0.18187709960938037,2.394071301269534,0.002296874220454734,0.02851365133406813,0.0010113840891274497,0.041817547148483396,0.4130466613769528,0.18187709960938037,1.6324179443359341,2.394071301269534,2.394071301269534,0.041817547148483396,2.394071301269534,0.0,0.0,0.0
PMC3017779_table_1,1,179.8299,56.464600000000004,0.9626968502998352,0.20575601196289028,1.1660058105468778,0.49442294921874463,0.7711392578125071,0.0011441701961847851,0.02065020934438352,0.00274939233808585,0.013657039238965779,0.20575601196289028,0.49442294921874463,1.1660058105468778,0.7711392578125071,1.1660058105468778,0.02065020934438352,1.1660058105468778,0.0,0.0,0.0
PMC3017779_table_1,1,179.8299,77.12869999999998,0.9505418539047241,0.642454925537109,1.8741971191406321,1.2353134521484321,1.3165151123046996,0.0035725701095152087,0.024299607268638425,0.006869344042055476,0.017069069131266313,0.642454925537109,1.2353134521484321,1.8741971191406321,1.3165151123046996,1.8741971191406321,0.024299607268638425,1.8741971191406321,0.0,0.0,0.0
PMC3019106_table_3,1,43.7643,53.805200000000006,0.8632977604866028,0.5700950683593717,0.9129478332519554,1.5494905883789016,4.169370849609379,0.013026486619444885,0.016967650584924047,0.035405355241118944,0.07749010968474011,0.5700950683593717,1.5494905883789016,0.9129478332519554,4.169370849609379,4.169370849609379,0.07749010968474011,4.169370849609379,0.0,0.0,0.0
PMC3019106_table_3,1,92.50270000000002,16.344900000000003,0.9080365300178528,0.22993339843749538,0.36658781738281476,2.3008291259765485,0.7584406616210941,0.002485693914204616,0.022428269208304406,0.024873102363245053,0.046402282156580585,0.22993339843749538,2.3008291259765485,0.36658781738281476,0.7584406616210941,2.3008291259765485,0.046402282156580585,2.3008291259765485,0.0,0.0,0.0
PMC3019106_table_3,1,233.44719999999998,16.344900000000003,0.8795176148414612,2.668520166015611,0.3469268676757835,8.40837954101562,0.9062525512695316,0.011430936700100114,0.02122538942886059,0.03601833537097734,0.05544558555081594,2.668520166015611,8.408479541015652,0.3469268676757835,0.9062525512695316,8.40837954101562,0.05544558555081594,8.408479541015652,0.0,0.0,0.0
PMC3019106_table_3,1,217.74120000000005,16.344900000000003,0.922749936580658,7.18132875976562,0.224505603027346,1.6311164062500438,0.44360606689453164,0.03298102866965746,0.013735514015218568,0.007491078428198446,0.0271403353275047,7.181428759765652,1.6311164062500438,0.224505603027346,0.44360606689453164,7.18132875976562,0.03298102866965746,7.181428759765652,0.0,0.0,0.0
PMC3019106_table_3,1,29.899299999999926,53.805200000000006,0.8245429992675781,2.356091992187544,1.1819106933593773,2.0760289062500306,2.080984313964848,0.07880090812117842,0.021966477094395656,0.06943403043716861,0.03867626760916877,2.356091992187544,2.0760289062500306,1.1819106933593773,2.080984313964848,2.356091992187544,0.07880090812117842,2.356091992187544,0.0,0.0,0.0
PMC3019106_table_3,1,40.643600000000006,37.460300000000004,0.8312162160873413,2.1641756469726516,1.2179438354492191,3.2449816162109357,1.1598569946289103,0.05324763669981624,0.03251292262606597,0.07983991615434989,0.03096229861023297,2.1641756469726516,3.2449816162109357,1.2179438354492191,1.1598569946289103,3.2449816162109357,0.07983991615434989,3.2449816162109357,0.0,0.0,0.0
PMC3019106_table_3,1,51.85910000000001,37.460300000000004,0.8453914523124695,1.2822359497070295,1.4727427246093754,2.3345163330078265,2.172422607421879,0.02472537991802845,0.03931476054941832,0.04501652232699422,0.057992664431995446,1.2822359497070295,2.3345163330078265,1.4727427246093754,2.172422607421879,2.3345163330078265,0.057992664431995446,2.3345163330078265,0.0,0.0,0.0
PMC3019106_table_3,1,53.505499999999984,37.460300000000004,0.7273049354553223,5.131428930664072,3.463396716308594,1.9918399902343822,4.134046752929692,0.09590470008997343,0.09245512492715205,0.03722682696609475,0.11035807916460069,5.131428930664072,1.9918399902343822,3.463396716308594,4.134046752929692,5.131428930664072,0.11035807916460069,5.131428930664072,0.0,0.0,0.0
PMC3019106_table_3,1,63.79340000000002,37.460300000000004,0.6909562349319458,1.2309688476562428,4.723974871826172,4.5794519531249875,6.038007934570317,0.019296178721564337,0.12610616764484459,0.07178566988316952,0.16118418524598885,1.2309688476562428,4.5794519531249875,4.723974871826172,6.038007934570317,6.038007934570317,0.16118418524598885,6.038007934570317,0.0,0.0,0.0
PMC3019106_table_3,1,55.65530000000001,37.460300000000004,0.6764429211616516,5.252892480468745,2.6542574645996098,8.218342626953131,3.1674940185546916,0.09438261011024546,0.0708552111061473,0.14766504945536416,0.08455602380532701,5.252992480468777,8.218342626953131,2.6542574645996098,3.1674940185546916,8.218342626953131,0.14766504945536416,8.218342626953131,0.0,0.0,0.0
PMC3019106_table_3,1,53.04290000000003,37.460300000000004,0.8077432513237,5.464344824218756,2.0696970703125004,0.34983515625003747,2.202604492187504,0.10301745990921976,0.05525041364624683,0.006595324845550248,0.0587983676635666,5.464344824218756,0.34983515625003747,2.0696970703125004,2.202604492187504,5.464344824218756,0.10301745990921976,5.464344824218756,0.0,0.0,0.0
PMC3019106_table_3,1,62.30309999999997,37.460300000000004,0.7519751787185669,2.7348206054687125,2.4361330749511723,5.45066464843751,3.198476989746098,0.043895417811773633,0.06503239629557617,0.08748625106034069,0.08538311198111327,2.7348206054687125,5.45066464843751,2.4361330749511723,3.198476989746098,5.45066464843751,0.08748625106034069,5.45066464843751,0.0,0.0,0.0
PMC3019106_table_3,1,46.739900000000034,37.460300000000004,0.85361647605896,2.0697442382812596,2.410715747070313,0.42540214843745616,1.6856443481445353,0.044282170870739095,0.06435388256555107,0.009101477505032228,0.04499815399621827,2.0697442382812596,0.42540214843745616,2.410715747070313,1.6856443481445353,2.410715747070313,0.06435388256555107,2.410715747070313,0.0,0.0,0.0
PMC3019106_table_3,0,62.873999999999995,37.460300000000004,0.0,,,,,,,,,,,,,,,,,,
PMC3019106_table_3,0,53.27429999999998,37.460300000000004,0.0,,,,,,,,,,,,,,,,,,
PMC3019106_table_3,0,84.40790000000001,12.245900000000006,0.0,,,,,,,,,,,,,,,,,,
PMC3020960_table_0,1,80.6391,32.71189999999999,0.8986042737960815,0.6437762084960923,1.349920660400393,1.590050891113279,1.2725712402343703,0.007983425019576015,0.04126695974249106,0.019718113063182486,0.03890239454860068,0.6437762084960923,1.590050891113279,1.349920660400393,1.2725712402343703,1.590050891113279,0.04126695974249106,1.590050891113279,0.0,0.0,0.0
